customer_tweet_id,brand_tweet_id,created_at,customer_message,brand_response
115423,115420,Thu Nov 23 21:34:38 +0000 2017,"@VirginTrains Your bye-laws require A NOTICE INDICATING IT IS RESERVED. If no notice, not reserved and reservation ticket invalid. Your rules.","@141656 We sell walk up fare, which are open for customer to board any service they wish. Hence why we cannot always guarantee how many people will board a service. ^BT"
115422,115424,Thu Nov 23 22:02:20 +0000 2017,@VirginTrains Please could you ensure email sent to customer relations is seen by a concerned manager.,@141656 We do not have access to the customer resolution email address however we are confident they will action your email as soon as possible ^JH
115429,115427,Thu Nov 23 21:22:49 +0000 2017,"@VirginTrains If trains delayed over 30 mins, cancel reservations. If reservations cannot download or be displayed,  cancel reservations. TM to announce reservations cancelled",@141656 Sorry to hear this Ananda. Unfortunately we cannot guarantee how many people will board our services due to walk up fares. ^BT
115434,115432,Thu Nov 23 21:33:34 +0000 2017,"@VirginTrains hi our train was delayed by 45 mins from London Euston to Wolverhampton, what happens if we miss our connection from Wolv to Shrewsbury?","@141657 Sorry for the delay. If you miss the connection, please speak with station staff at Wolverhampton who will arrange onward transport. ^BT"
115436,115435,Thu Nov 23 21:28:59 +0000 2017,@VirginTrains I need to amend a travelling date. The website changed it just before I paid,@141658 They can also be contacted via Live Chat here https://t.co/PAMNyrwzCC ^BT
115439,115437,Thu Nov 23 21:26:03 +0000 2017,@VirginTrains what's up with the phone lines,@141658 Which number are you calling? ^BT
115442,115440,Thu Nov 23 21:25:51 +0000 2017,@VirginTrains It is possible if the railway to Bangor from Chester is passable,@141659 Unfortunately the decision has been made to terminate services at Chester. ^BT
115443,115444,Thu Nov 23 23:17:19 +0000 2017,"@141659 @VirginTrains There's no reason, the later ones went through to Bangor.","@141660 @141659 After some investigation we have determined the early services had to turn at Chester due to train crew displacement, some crew stranded at Holyhead following the flooding ^JH"
115445,115446,Fri Nov 24 10:36:59 +0000 2017,"@VirginTrains @141660 Thanks for following up, this seems more plausible. Given flooding on Anglesey is not uncommon can contingency plan be prepared so trains can get people to and from Bangor) and stops in between) rather than end service in Chester?",@141659 @141660 Where possible we would run some services through to Bangor. We'll certainly feed this back ^CB
115448,115447,Thu Nov 23 18:09:42 +0000 2017,@VirginTrains But if a passenger wants to go to Bangor and the train takes them to Bangor they wont need staff to assist,@141659 I'm afraid it isn't possible ^MM
115450,115449,Thu Nov 23 18:01:00 +0000 2017,@VirginTrains Saying it twice doesn’t help me understand!,@141659 As there's no station staff there wouldn't be anyone who can assist passengers you see ^MW
115452,115451,Thu Nov 23 17:53:06 +0000 2017,@VirginTrains Surely if you want to go to Bangor it’s far better to be there than getting advice at Chester?,"@141659 Bangor is an unmanned station, hence why we are terminating services at Chester. ^BT"
79737,115453,Thu Nov 23 14:47:08 +0000 2017,@VirginTrains If the flooding is between Bangor &amp; Holyhead why can’t trains run from Chester to Bangor?,"@141659 As Bangor is an unmanned station, we are only running services to Chester as there will be staff there to advise of onward services. ^BT"
115455,115454,Thu Nov 23 21:23:05 +0000 2017,"Hey @VirginTrains, could I ask why your Black Friday deals are on West Coast lines only? Why not East? 😖 https://t.co/rT2g8hW4EU",@141661 Our friends over at @120576 will advise on any sales on their route. ^BT
115458,115456,Thu Nov 23 21:21:05 +0000 2017,@VirginTrains Hi! Is the Black Friday sale only for tickets between 18th Dec and 14th January? The East Coast sale was from 6th Jan to 2nd March and I assumed they would be the same.,"@141662 This is correct Stuart, the 22/12, 23/12 and 27/12 aren't included in the sale either. As we run different lines we have different sale dates. ^BT"
115460,115459,Thu Nov 23 21:16:13 +0000 2017,@VirginTrains 1809 Crewe to Glasgow- 1st class assistant (Asian male) delivering refreshments on later part of the journey - the most accommodating + friendliest I’ve seen yet - give him a bonus!,"@141663 Thank you for this feedback Rebecca, did you manage to get a name? ^BT"
115463,115461,Thu Nov 23 21:16:57 +0000 2017,@VirginTrains 0345 722 5333 👍🏻,"@141664 Looks like an @6599 Trains East Coast number, but we'll tag them in to make them aware. Thank you for the feedback. ^BT"
115466,115465,Thu Nov 23 21:12:47 +0000 2017,@VirginTrains Just spoke to Brett in your Customer Solutions team who was very helpful in arranging a refund for my delayed journey. Please pass on my thank you’s!,"@141664 Can I ask what number you called, just so I can be sure to pass this praise on? ^BT"
116715,116713,Thu Nov 23 22:01:33 +0000 2017,"@VirginTrains i am on the 21:10 train from London to preston, it has not left the station yet because of no driver. Why, this is preposterous.",@141999 Due to flooding between Lancaster and Preston and a Points Failure at Birmingham New Street they drivers previous working was heavily delayed. He is required to take a personal needs break. We anticipate you will be on the move shortly. ^JH
116719,116717,Thu Nov 23 22:03:45 +0000 2017,"@VirginTrains No, it didn't, I tried it.  Again, clearing cookies fixed the problem. Buying lots of tickets in one evening your sites leave cookies that screw with later searches. Genuinely unacceptable.","@142000 Sorry to hear this Colin, we'll feed this information back to our web support team ^JH"
116718,116720,Thu Nov 23 22:09:16 +0000 2017,"@VirginTrains You've said that, a minute after I said this:

https://t.co/87Ozpqi4cK","@142000 Apologies Colin, we just started at 22:00. Unfortunately if you have been reporting this issue for years and nothing has changed it may be that it is not possible to resolve the issue you are experiencing without clearing your cookies ^JH"
116724,116723,Thu Nov 23 21:57:36 +0000 2017,"@VirginTrains So why when I ask for a day single from CBG to London on your site does it tell me that it's not available?  There is a ticket at 23.60 showing on the NRE site, dep 12:47, arr 13:35. https://t.co/s2hzDHWl3U","@142000 https://t.co/IW2JDQwZeH Please use this link, as this is allowing me to book these tickets. ^BT"
116727,116725,Thu Nov 23 21:51:09 +0000 2017,"@VirginTrains It shows on the NRE site, I select that I want to buy from VT, they throw me to your site, and your site says it doesn't exist. I have screenshots. I'm trying to by an Anytime from CBG to London, tomorrow, leaving after 12:30.","@142000 The Anytime day singles are showing at £26.60 on our website and are available to book, I have just gone through the process on our website. ^BT"
116729,116728,Thu Nov 23 21:45:57 +0000 2017,"@VirginTrains Trying to buy a ticket from your site. The NRE site says it exists, but your site says it doesn't.  Help?","@142000 It may be showing as available but may not have updates on the National Rail website. I would advise trying to book this ticket on their website, if this doesn't work, then this is the reason why. ^BT"
116732,116730,Thu Nov 23 21:55:56 +0000 2017,"@VirginTrains I'm trying to cancel a booking, but the email it's been sent to (which has an account attached) doesn't see the booking in its 'Your Bookings' page.  What gives?",@142001 You would be best to speak with our Aftersales team tomorrow either by phone on 0344 556 5650 or by live chat here https://t.co/PAMNyrwzCC ^BT
116731,116733,Thu Nov 23 22:04:11 +0000 2017,"@VirginTrains OK, did try calling, but on hold for 20 mins. I assume it's closed, but the IVR system is claiming it's just busy...",@142001 The After Sales Team are available between 08:00 and 22:00 ^JH
116737,116735,Thu Nov 23 21:53:08 +0000 2017,@VirginTrains our train is now 42mins late due to driver delay. Any idea when the 21:10 Euston to Preston will actually leave? Thanks,@142002 Service is due to leave Euston at 22:00. ^BT
116739,116738,Thu Nov 23 21:53:32 +0000 2017,Such a nice ticket guy on the @VirginTrains 21:07 Euston &gt; Lime Street. Looking after a girl who's clearly not feeling very well. 👏🏼👏🏼,"@142003 Great to hear, thanks for letting us know. We will be sure to pass this on. ^BT"
116742,116741,Thu Nov 23 21:51:30 +0000 2017,@VirginTrains Could you possibly tell me when Crewe Station opens/closes on Fri &amp; Sat please?,@142004 Information on Crewe station can be found here https://t.co/1NCiysLZ0s ^BT
119114,119113,Thu Nov 23 22:36:20 +0000 2017,@VirginTrains Even though I have the booking confirmation and all the details required for the trip ?,"@142396 Unfortunately so Hannah, you maybe able to claim through your travel insurance if you have a Police reference number ^JH"
119117,119115,Thu Nov 23 22:24:45 +0000 2017,@VirginTrains hiya I booked train tickets but my purse was stolen. Would I have to buy new train tickets or can I get another one as Iv got the booking confirmation and email?,@142396 Unfortunately if you have already collected your tickets we are unable to re-issue them. ^JH
119120,119118,Thu Nov 23 22:33:01 +0000 2017,@VirginTrains more classics from you this evening. 21.10 Euston -&gt; Preston 65 mins late because your driver couldn’t be bothered turning up. Now the card machine doesn’t work in the shop. Well done as always.,"@142397 Apologies Eliot, the Driver was after rest following a lengthy delay due to flooding and a points failure. Please do claim delay repay via https://t.co/v2F1XYIfEP ^JH"
119122,119121,Thu Nov 23 22:28:23 +0000 2017,"Thanks @VirginTrains for getting me home smoothly, on final leg tonight. ☺ (2055 arr into SHR)",@142398 Great to hear this Sarah ^JH
119116,119123,Fri Nov 24 07:20:30 +0000 2017,@VirginTrains I have a crime reference number?,"@142396 Apologies Hannah, you would need to contact @120893 in regards to this and they should be able to help you further ^HP"
119125,119124,Thu Nov 23 22:11:20 +0000 2017,@VirginTrains That was to Preston from Euston,"@142399 Hi Andy, this service departed Euston 65 minutes late awaiting a driver delayed by service disruption. Please do claim delay repay via this link https://t.co/v2F1XYIfEP ^JH"
119128,119127,Thu Nov 23 22:08:17 +0000 2017,"Loving the @VirginTrains sale, £22 Return Stockport to London! 😮 booked 6 lots of returns in January 😄","@142400 Good times, glad you bagged a bargain ^JH"
120372,120371,Thu Nov 23 23:09:33 +0000 2017,@VirginTrains Night Joel,@116421 Night Becky ^JH
86677,86678,Thu Nov 23 22:57:56 +0000 2017,@VirginTrains Thanks so much. I may well do that tomorrow. Have a good night!,"@134946 You're welcome, you too ^JH"
120374,120373,Thu Nov 23 22:52:43 +0000 2017,Hi @VirginTrains - is it possible to do London Euston -&gt; Edinburgh entirely on your WestCoast service?,"@142732 Yes Jeff, direct services are available from London Euston. ^JH"
120376,120375,Thu Nov 23 22:47:03 +0000 2017,"@VirginTrains thank you for getting us home last night from Carlisle to Telford, just seen pictures. No wonder it took 6 Hours. You were amazing",@142733 Thank You Kim! We're sorry you were caught up in the disruption and we're glad you made it home safely. Please don't forget to claim delay repay via this link https://t.co/v2F1XYIfEP ^JH
120379,120377,Thu Nov 23 22:44:36 +0000 2017,"@VirginTrains Thanks! Been trying on and off today but can’t get through keeps saying it’s busy, any other way? Thanks muchly",@142734 You can live chat with the web support team via this link https://t.co/PAMNyrwzCC available between 08:00 and 22:00 ^JH
120378,120380,Fri Nov 24 09:18:34 +0000 2017,@VirginTrains All sorted! Excellent service as usual! Harsha was brilliant 👍🏼,"@142734 That's great to hear, thanks Tony, glad this is all sorted for you :) Have a good weekend ^HP"
